Timestamp;Mannerheimintie;Mäkelänkatu;Kallio;Vartiokylä;Leppävaara;Tikkurila;Luukki;Lohja;Kirkkonummi;Länsisatama;Pirkkola;Friisilä;Talvikkitie
22/04/2019 17:00;68;73;76;71;60;68;85;48;51;78;49;70;72
22/04/2019 18:00;63;74;78;70;60;65;87;54;50;59;45;69;64
22/04/2019 19:00;62;73;79;72;61;66;88;51;47;55;53;70;58
22/04/2019 20:00;64;70;79;79;62;68;86;54;43;52;52;72;58
22/04/2019 21:00;63;74;77;74;65;79;81;51;45;53;54;72;57
22/04/2019 22:00;60;64;74;69;70;81;75;50;56;59;54;79;62
22/04/2019 23:00;58;64;69;59;67;75;61;47;54;60;57;75;62
22/04/2019 24:00;53;61;71;44;77;76;51;50;54;50;58;66;61
23/04/2019 01:00;62;63;71;34;95;69;50;43;54;52;54;57;58
23/04/2019 02:00;71;63;70;30;93;66;50;43;43;50;53;55;62
23/04/2019 03:00;59;68;69;28;89;60;50;42;64;51;51;55;65
23/04/2019 04:00;53;66;67;24;87;70;46;50;52;52;52;55;65
23/04/2019 05:00;56;60;64;20;82;55;40;52;50;50;51;54;60
23/04/2019 06:00;55;53;61;22;85;57;38;53;48;50;51;55;63
23/04/2019 07:00;60;80;55;27;100;76;42;59;89;54;55;55;74
23/04/2019 08:00;62;82;63;45;113;78;44;88;113;56;65;68;75
23/04/2019 09:00;59;82;60;55;107;87;67;67;125;54;69;138;84
23/04/2019 10:00;64;93;66;56;92;83;77;53;73;57;67;112;78
23/04/2019 11:00;69;98;67;60;90;79;209;51;66;60;68;97;75
23/04/2019 12:00;73;103;71;63;75;69;149;56;65;68;60;89;70
23/04/2019 13:00;79;102;71;74;64;71;88;55;62;82;61;90;72
23/04/2019 14:00;80;95;77;83;0;79;89;57;71;72;60;98;72
23/04/2019 15:00;82;91;84;88;0;78;91;63;66;105;58;96;71
23/04/2019 16:00;82;97;85;87;0;80;92;58;63;96;60;95;78
23/04/2019 17:00;75;94;87;78;26;78;91;57;55;93;58;85;73
23/04/2019 18:00;75;90;87;75;77;73;90;56;59;79;60;82;62
23/04/2019 19:00;68;81;86;81;76;68;90;57;56;70;55;79;59
23/04/2019 20:00;61;78;84;87;74;67;88;57;57;63;58;80;58
23/04/2019 21:00;75;87;77;72;78;73;78;63;74;59;77;99;63
23/04/2019 22:00;79;84;97;42;123;87;68;65;81;78;77;101;74
23/04/2019 23:00;90;79;109;64;164;90;59;70;91;63;77;90;101
23/04/2019 24:00;92;90;87;69;161;89;55;88;75;62;67;72;103
24/04/2019 01:00;102;85;96;61;121;76;57;62;63;62;62;65;90
24/04/2019 02:00;80;75;69;54;97;76;57;62;69;62;63;66;82
24/04/2019 03:00;88;70;64;51;98;77;57;63;67;61;63;65;77
24/04/2019 04:00;87;69;71;44;90;77;54;66;64;63;65;67;73
24/04/2019 05:00;93;66;68;34;82;78;54;77;60;63;68;69;75
24/04/2019 06:00;87;79;67;33;83;79;55;73;54;64;69;69;84
24/04/2019 07:00;94;97;69;38;96;77;54;79;81;70;76;71;83
24/04/2019 08:00;105;84;96;45;113;86;55;91;92;82;80;80;89
24/04/2019 09:00;100;92;106;65;191;97;59;99;99;82;106;138;97
24/04/2019 10:00;91;94;78;66;166;108;64;60;96;73;76;124;105
24/04/2019 11:00;86;87;73;85;92;84;67;64;70;68;67;95;81
24/04/2019 12:00;89;84;72;85;86;75;92;62;62;52;61;90;67
24/04/2019 13:00;82;76;80;8;82;76;88;62;63;58;62;82;67
24/04/2019 14:00;80;82;81;95;83;76;96;66;63;61;60;93;68
24/04/2019 15:00;81;81;84;96;82;77;99;62;64;59;60;95;65
24/04/2019 16:00;86;81;88;96;85;70;62;62;71;57;61;90;64
24/04/2019 17:00;85;83;84;98;88;75;106;62;73;61;61;86;65
24/04/2019 18:00;82;88;86;97;86;74;106;65;74;63;63;90;72
24/04/2019 19:00;86;88;80;96;85;71;98;66;76;64;63;94;74
24/04/2019 20:00;79;85;85;91;83;73;97;64;70;63;61;95;67
24/04/2019 21:00;82;76;83;86;85;76;86;58;66;61;62;99;67
24/04/2019 22:00;77;79;84;76;89;78;71;58;69;64;62;93;69
24/04/2019 23:00;76;74;81;55;128;78;66;58;79;62;63;84;68
24/04/2019 24:00;75;74;81;39;123;79;61;58;79;61;72;81;70
25/04/2019 01:00;76;64;81;45;100;71;59;58;67;60;63;67;69
25/04/2019 02:00;75;70;82;34;85;74;60;59;59;60;63;66;68
25/04/2019 03:00;74;82;82;28;83;65;60;60;65;61;63;65;67
25/04/2019 04:00;72;78;76;27;236;61;63;61;78;63;66;66;63
25/04/2019 05:00;66;74;75;25;104;61;60;61;66;62;64;67;63
25/04/2019 06:00;67;63;70;37;85;61;57;65;68;63;67;67;61
25/04/2019 07:00;72;77;62;49;84;59;55;70;110;66;70;72;61
25/04/2019 08:00;78;70;93;52;86;70;61;71;129;71;79;87;66
25/04/2019 09:00;82;70;111;73;90;81;65;73;104;77;78;115;73
25/04/2019 10:00;84;74;101;82;102;77;67;73;93;73;72;97;71
25/04/2019 11:00;87;83;111;91;97;60;85;76;78;78;75;90;73
25/04/2019 12:00;89;85;90;98;94;61;97;74;77;69;71;106;75
25/04/2019 13:00;95;84;95;99;89;71;102;71;74;74;66;90;69
25/04/2019 14:00;94;81;81;92;85;73;102;69;69;62;73;89;69
25/04/2019 15:00;96;85;82;97;84;71;99;71;74;74;66;88;68
25/04/2019 16:00;94;85;88;101;84;69;97;75;77;70;65;89;65
25/04/2019 17:00;87;89;89;101;81;73;98;73;77;68;66;91;68
25/04/2019 18:00;86;90;91;100;80;68;96;70;77;72;60;86;64
25/04/2019 19:00;90;83;87;95;81;68;91;67;75;75;61;85;67
25/04/2019 20:00;90;78;89;97;78;68;92;73;75;64;64;99;64
25/04/2019 21:00;105;86;94;79;98;74;90;74;82;65;73;108;74
25/04/2019 22:00;95;86;89;64;104;80;79;74;81;78;78;86;86
25/04/2019 23:00;84;73;75;64;89;85;68;83;76;63;66;73;81
25/04/2019 24:00;84;71;76;71;79;82;63;70;84;65;68;71;82
26/04/2019 01:00;90;79;73;69;78;79;65;63;66;65;66;77;76
26/04/2019 02:00;105;70;67;61;77;78;66;58;63;68;67;74;71
26/04/2019 03:00;89;69;70;75;75;66;62;59;62;63;69;69;66
26/04/2019 04:00;76;78;77;73;74;62;65;59;63;59;65;69;62
26/04/2019 05:00;71;73;73;72;69;60;70;59;64;61;60;69;61
26/04/2019 06:00;66;70;70;66;68;63;63;62;69;64;61;76;64
26/04/2019 07:00;78;63;63;64;78;60;59;63;64;60;63;81;60
26/04/2019 08:00;82;60;67;69;81;67;61;64;72;58;61;83;57
26/04/2019 09:00;89;59;74;72;90;69;67;66;78;60;62;85;57
26/04/2019 10:00;86;62;75;74;89;72;67;58;72;60;62;80;62
26/04/2019 11:00;83;63;90;71;80;70;68;58;69;72;61;77;62
26/04/2019 12:00;88;64;76;70;75;68;69;57;76;62;64;82;62
26/04/2019 13:00;79;68;71;69;77;67;69;65;70;61;64;82;64
26/04/2019 14:00;77;63;68;63;79;65;67;70;61;59;63;79;60
26/04/2019 15:00;68;62;63;59;71;67;67;65;68;55;58;68;74
26/04/2019 16:00;73;76;63;57;65;55;64;67;69;58;59;88;53
26/04/2019 17:00;97;82;58;65;73;62;64;58;65;53;59;96;70
26/04/2019 18:00;95;76;56;68;93;59;58;59;74;72;59;94;57
26/04/2019 19:00;104;61;67;60;91;67;59;58;70;64;60;82;60
26/04/2019 20:00;97;66;68;55;85;75;59;57;70;54;65;86;65
26/04/2019 21:00;92;68;72;61;83;73;53;77;78;57;67;93;59
26/04/2019 22:00;97;81;65;59;107;71;52;81;83;67;65;80;76
26/04/2019 23:00;117;82;67;55;126;79;54;69;80;76;68;68;82
26/04/2019 24:00;104;82;68;66;99;78;51;61;69;73;68;70;79
27/04/2019 01:00;97;73;67;41;89;74;58;64;66;69;66;71;76
27/04/2019 02:00;92;70;70;57;80;73;58;66;70;65;64;71;80
27/04/2019 03:00;77;66;64;60;75;69;57;65;66;62;63;74;62
27/04/2019 04:00;78;67;60;59;70;65;56;63;68;63;62;68;67
27/04/2019 05:00;78;66;63;58;71;62;57;64;59;65;62;67;63
27/04/2019 06:00;76;62;61;60;69;67;52;62;55;64;62;66;70
27/04/2019 07:00;73;61;64;58;68;61;54;68;55;61;62;65;60
27/04/2019 08:00;68;57;59;38;73;50;54;61;62;60;61;65;55
27/04/2019 09:00;58;56;56;58;63;58;54;60;65;59;59;63;51
27/04/2019 10:00;69;62;64;67;59;54;66;59;63;61;57;63;52
27/04/2019 11:00;90;76;74;78;60;56;77;57;62;60;56;65;56
27/04/2019 12:00;95;81;79;78;62;61;84;57;61;66;55;69;54
27/04/2019 13:00;81;75;73;81;62;60;88;56;63;62;53;76;46
27/04/2019 14:00;82;74;79;84;63;58;86;54;69;53;50;75;39
27/04/2019 15:00;75;79;85;91;63;55;87;51;66;55;54;74;42
27/04/2019 16:00;74;88;89;90;66;64;87;48;59;57;56;72;76
27/04/2019 17:00;74;78;85;86;64;56;90;48;59;60;54;72;52
27/04/2019 18:00;76;76;82;84;59;54;87;54;57;68;48;72;45
27/04/2019 19:00;74;75;82;83;57;52;87;54;59;50;43;64;46
27/04/2019 20:00;66;60;78;83;56;53;84;56;54;33;53;64;49
27/04/2019 21:00;86;64;73;62;62;60;74;57;60;53;54;75;59
27/04/2019 22:00;93;88;67;55;96;72;59;75;79;88;54;68;77
27/04/2019 23:00;112;92;82;65;95;79;54;68;79;83;66;64;97
27/04/2019 24:00;109;83;77;68;83;74;54;64;67;76;76;64;75
28/04/2019 01:00;87;78;88;70;84;69;72;69;86;85;59;78;67
28/04/2019 02:00;66;66;64;65;75;52;60;76;69;51;41;46;49
28/04/2019 03:00;58;62;60;61;57;43;58;46;52;31;27;32;40
28/04/2019 04:00;55;61;59;60;49;31;60;35;39;21;20;22;18
28/04/2019 05:00;55;60;58;57;44;24;58;24;17;18;17;24;14
28/04/2019 06:00;47;60;59;54;34;18;56;23;21;10;16;17;15
28/04/2019 07:00;35;55;58;54;29;14;57;19;20;1;16;16;10
28/04/2019 08:00;51;56;58;57;22;15;58;32;18;13;17;18;14
28/04/2019 09:00;7;62;61;61;22;20;59;35;20;26;21;22;12
28/04/2019 10:00;37;60;61;62;24;22;60;25;27;25;20;22;12
28/04/2019 11:00;54;60;60;61;34;20;61;22;27;23;17;24;15
28/04/2019 12:00;58;61;61;62;37;20;63;22;28;18;16;28;17
28/04/2019 13:00;55;62;62;64;36;22;66;35;35;16;24;36;17
28/04/2019 14:00;55;64;63;66;45;25;69;33;38;15;17;36;10
28/04/2019 15:00;54;64;63;66;39;30;70;25;35;16;19;39;49
28/04/2019 16:00;53;63;64;65;37;27;68;23;21;14;21;41;35
28/04/2019 17:00;50;63;64;66;40;30;66;26;20;25;22;47;24
28/04/2019 18:00;52;64;64;67;44;25;65;24;37;20;22;41;17
28/04/2019 19:00;51;63;65;65;49;27;65;23;27;27;22;42;22
28/04/2019 20:00;58;64;64;65;49;31;64;22;25;17;22;43;24
28/04/2019 21:00;55;65;64;64;36;35;61;23;31;27;22;46;24
28/04/2019 22:00;61;64;63;62;43;45;54;20;33;55;24;46;30
28/04/2019 23:00;60;63;63;55;47;36;49;25;34;33;29;46;36
28/04/2019 24:00;51;63;62;48;48;35;42;30;32;19;55;41;38
29/04/2019 01:00;34;56;62;42;54;30;49;31;37;18;41;34;46
29/04/2019 02:00;54;53;54;37;76;53;53;25;48;33;33;25;50
29/04/2019 03:00;33;44;50;36;58;53;37;25;29;41;31;27;47
29/04/2019 04:00;53;49;45;29;56;34;34;26;26;20;36;31;36
29/04/2019 05:00;59;53;40;27;53;30;32;30;36;20;41;32;35
29/04/2019 06:00;54;71;35;33;54;27;48;30;33;17;44;42;37
29/04/2019 07:00;81;80;49;32;77;43;30;34;63;27;52;45;39
29/04/2019 08:00;74;61;59;31;94;60;28;55;88;34;60;78;51
29/04/2019 09:00;48;54;57;44;86;67;37;47;72;31;50;72;53
29/04/2019 10:00;64;54;54;47;74;58;46;36;57;29;33;71;42
29/04/2019 11:00;76;57;55;52;64;41;55;31;40;34;30;66;31
29/04/2019 12:00;63;57;64;53;56;44;60;29;42;30;37;67;46
29/04/2019 13:00;64;59;49;52;59;52;61;35;45;22;30;75;53
29/04/2019 14:00;65;62;52;53;53;51;60;37;44;18;34;70;39
29/04/2019 15:00;65;61;50;58;54;48;58;40;34;22;27;75;39
29/04/2019 16:00;57;65;55;62;56;51;57;46;33;30;37;65;42
29/04/2019 17:00;61;64;55;59;55;44;59;39;46;44;38;65;38
29/04/2019 18:00;61;59;54;59;54;48;61;40;45;52;29;58;35
29/04/2019 19:00;54;55;54;57;55;45;61;36;37;49;28;65;42
29/04/2019 20:00;51;55;56;56;53;47;57;39;31;13;26;61;40
29/04/2019 21:00;53;53;54;49;52;50;52;39;32;33;26;64;44
29/04/2019 22:00;54;53;57;38;56;71;44;27;33;42;34;56;65
29/04/2019 23:00;53;50;47;36;64;66;41;24;40;35;43;55;51
29/04/2019 24:00;36;43;46;31;74;60;34;23;49;25;70;38;49
30/04/2019 01:00;50;42;48;26;71;71;36;25;29;29;45;34;51
30/04/2019 02:00;41;51;51;26;64;61;42;26;39;16;57;35;55
30/04/2019 03:00;38;43;49;30;57;62;29;26;39;12;58;34;56
30/04/2019 04:00;45;44;36;30;56;53;42;24;41;16;48;33;49
30/04/2019 05:00;44;54;40;30;55;46;35;29;30;22;48;37;40
30/04/2019 06:00;53;57;39;33;60;56;22;42;27;35;46;37;38
30/04/2019 07:00;49;76;41;36;82;60;26;52;54;40;48;49;53
30/04/2019 08:00;57;73;55;42;103;65;36;60;71;45;55;57;63
30/04/2019 09:00;54;70;54;39;104;73;53;55;105;51;55;66;67
30/04/2019 10:00;57;73;60;49;79;61;51;57;62;57;54;80;54
30/04/2019 11:00;70;72;55;56;90;57;51;60;57;50;49;71;52
30/04/2019 12:00;79;71;61;53;78;53;54;68;59;44;45;70;50
30/04/2019 13:00;70;63;60;60;72;49;51;62;58;50;42;67;43
30/04/2019 14:00;75;68;56;62;68;47;55;50;51;36;39;61;50
30/04/2019 15:00;72;60;61;67;68;51;63;51;51;38;39;62;50
30/04/2019 16:00;73;68;64;74;68;48;71;46;55;58;41;63;48
30/04/2019 17:00;70;68;69;77;67;52;65;43;53;54;46;63;49
30/04/2019 18:00;81;63;72;81;61;46;70;40;54;51;36;62;44
30/04/2019 19:00;75;63;72;81;57;44;75;38;50;50;43;64;37
30/04/2019 20:00;78;62;74;80;78;48;77;43;53;32;64;62;48
30/04/2019 21:00;83;61;68;74;65;52;74;39;54;32;33;61;51
30/04/2019 22:00;80;60;64;63;56;54;67;38;41;40;37;61;53
30/04/2019 23:00;76;58;57;52;62;56;58;36;53;36;36;55;53
30/04/2019 24:00;78;53;56;44;67;58;52;45;58;23;37;55;53
01/05/2019 01:00;63;52;54;36;75;60;47;47;57;17;46;38;63
01/05/2019 02:00;68;51;55;36;77;63;40;50;56;15;55;35;67
01/05/2019 03:00;63;70;53;34;72;60;35;41;54;21;60;40;68
01/05/2019 04:00;58;77;55;43;66;58;36;40;51;24;51;35;65
01/05/2019 05:00;66;72;59;44;62;55;33;39;42;30;43;36;62
01/05/2019 06:00;62;72;48;29;59;53;35;38;42;32;46;38;50
01/05/2019 07:00;62;64;51;39;61;52;42;45;45;37;47;47;53
01/05/2019 08:00;58;52;50;26;74;56;44;55;53;50;52;58;55
01/05/2019 09:00;61;53;60;63;71;51;54;46;55;53;43;54;44
01/05/2019 10:00;56;59;58;66;53;47;64;43;52;45;42;55;41
01/05/2019 11:00;59;65;58;52;54;51;71;39;52;44;48;56;53
01/05/2019 12:00;61;73;57;55;53;51;75;53;48;41;42;55;54
01/05/2019 13:00;57;63;59;64;56;54;78;54;47;47;49;57;57
01/05/2019 14:00;64;59;63;72;56;55;76;57;50;39;47;67;63
01/05/2019 15:00;65;65;71;74;57;57;79;51;47;43;47;71;70
01/05/2019 16:00;61;69;74;69;65;55;81;52;49;44;58;65;66
01/05/2019 17:00;63;73;77;71;68;63;83;43;50;42;59;62;66
01/05/2019 18:00;59;73;80;75;61;58;85;44;46;81;49;54;55
01/05/2019 19:00;51;72;81;77;51;51;84;47;38;80;40;48;50
01/05/2019 20:00;52;67;76;78;51;49;79;42;55;77;35;52;40
01/05/2019 21:00;33;69;76;76;49;47;77;31;27;63;36;46;35
01/05/2019 22:00;51;68;75;75;39;63;71;27;18;53;41;39;80
01/05/2019 23:00;31;71;70;73;37;37;69;30;21;29;33;38;28
01/05/2019 24:00;47;66;67;69;32;33;65;24;13;21;33;38;31
02/05/2019 01:00;27;60;63;64;26;20;59;22;19;15;30;34;17
02/05/2019 02:00;34;57;59;59;17;13;52;30;21;8;27;26;11
02/05/2019 03:00;54;53;55;55;17;7;53;37;31;4;19;24;6
02/05/2019 04:00;43;54;56;58;19;7;56;40;12;3;23;28;5
02/05/2019 05:00;37;61;62;60;16;3;55;51;16;4;18;28;4
02/05/2019 06:00;33;51;61;56;19;6;55;51;16;8;18;26;8
02/05/2019 07:00;45;67;56;56;33;13;56;39;18;11;22;25;16
02/05/2019 08:00;52;57;56;56;31;19;60;36;28;28;24;28;25
02/05/2019 09:00;52;77;55;60;31;23;61;33;53;27;28;39;26
02/05/2019 10:00;60;78;58;62;49;33;65;35;54;29;29;45;34
02/05/2019 11:00;63;75;58;57;60;50;65;29;39;31;34;51;30
02/05/2019 12:00;74;65;48;58;61;54;68;27;49;29;39;56;46
02/05/2019 13:00;58;74;52;59;53;54;67;31;50;42;45;46;54
02/05/2019 14:00;42;72;54;62;40;39;66;25;24;20;35;49;37
02/05/2019 15:00;52;62;56;63;55;44;62;22;17;19;27;54;35
02/05/2019 16:00;52;51;57;63;64;38;54;17;10;24;14;51;21
02/05/2019 17:00;48;52;59;60;61;38;53;22;17;18;21;60;23
02/05/2019 18:00;40;56;60;61;55;34;52;21;22;41;15;61;16
02/05/2019 19:00;49;58;61;61;36;22;45;16;29;52;19;48;15
02/05/2019 20:00;50;50;55;55;27;14;36;29;19;22;25;18;17
02/05/2019 21:00;30;34;34;39;18;7;37;17;4;15;25;8;10
02/05/2019 22:00;20;36;35;37;18;6;38;7;2;18;12;8;8
02/05/2019 23:00;17;37;36;40;13;4;39;9;1;7;8;8;5
02/05/2019 24:00;14;40;38;41;9;3;41;7;1;5;8;8;4
03/05/2019 01:00;12;43;42;42;5;7;43;8;0;7;7;8;3
03/05/2019 02:00;27;45;44;45;8;1;44;7;9;2;7;9;2
03/05/2019 03:00;38;46;46;47;4;7;47;74;10;2;7;7;2
03/05/2019 04:00;25;49;48;50;5;1;48;66;2;5;6;7;1
03/05/2019 05:00;12;48;50;52;6;6;49;38;1;3;7;8;2
03/05/2019 06:00;14;41;51;51;16;10;53;32;2;6;22;8;5
03/05/2019 07:00;22;58;51;52;13;9;53;33;3;9;12;11;9
03/05/2019 08:00;37;67;48;49;19;13;54;47;6;16;13;15;17
03/05/2019 09:00;26;66;48;49;22;15;52;41;14;19;20;29;16
03/05/2019 10:00;40;69;47;48;39;22;51;29;16;28;20;62;16
03/05/2019 11:00;54;63;49;50;39;35;51;35;26;36;27;51;21
03/05/2019 12:00;52;60;50;19;36;40;53;33;22;41;76;59;34
03/05/2019 13:00;51;60;53;24;37;43;55;39;16;52;25;54;30
03/05/2019 14:00;51;65;57;25;37;42;56;32;29;57;26;56;29
03/05/2019 15:00;50;77;53;54;38;35;55;33;20;54;24;49;29
03/05/2019 16:00;33;77;53;54;33;39;54;28;18;53;28;52;34
03/05/2019 17:00;46;76;52;52;52;36;51;30;22;50;23;38;38
03/05/2019 18:00;40;71;52;51;40;34;52;31;28;42;25;38;26
03/05/2019 19:00;31;66;52;52;44;29;52;21;21;36;22;41;21
03/05/2019 20:00;31;67;49;51;33;26;51;17;20;33;17;27;37
03/05/2019 21:00;32;63;47;49;31;26;48;36;10;24;16;24;30
03/05/2019 22:00;43;54;46;47;27;22;49;15;6;22;17;21;28
03/05/2019 23:00;42;50;46;47;25;18;47;12;14;10;16;20;16
03/05/2019 24:00;24;51;45;45;38;19;46;13;16;13;17;23;18
04/05/2019 01:00;22;41;44;44;30;22;45;12;12;16;19;19;24
04/05/2019 02:00;23;44;43;43;12;21;44;12;24;18;15;20;18
04/05/2019 03:00;56;39;42;41;24;24;42;12;20;26;16;20;20
04/05/2019 04:00;38;40;43;42;26;24;43;11;18;18;17;18;24
04/05/2019 05:00;37;40;45;42;29;26;45;11;8;17;17;20;23
04/05/2019 06:00;34;41;45;42;17;27;41;11;9;15;17;20;22
04/05/2019 07:00;26;41;47;43;24;26;40;10;12;14;17;32;17
04/05/2019 08:00;22;43;49;46;27;18;47;11;10;24;15;30;16
04/05/2019 09:00;13;52;49;50;21;17;50;13;17;23;15;28;14
04/05/2019 10:00;19;55;52;54;20;13;55;11;11;27;14;26;24
04/05/2019 11:00;38;64;50;55;23;24;58;14;9;17;15;39;22
04/05/2019 12:00;29;59;52;56;38;29;58;12;15;26;15;43;34
04/05/2019 13:00;29;57;60;63;46;23;60;13;21;16;16;41;16
04/05/2019 14:00;27;58;60;64;45;36;63;13;16;26;36;35;53
04/05/2019 15:00;36;53;60;62;51;46;63;15;11;39;16;44;58
04/05/2019 16:00;35;59;59;60;40;27;61;11;6;22;15;28;25
04/05/2019 17:00;38;55;56;58;24;21;60;14;12;38;15;29;23
04/05/2019 18:00;39;55;54;57;28;22;58;15;16;56;20;36;16
04/05/2019 19:00;41;52;53;54;35;20;55;19;12;28;36;37;24
04/05/2019 20:00;46;47;52;53;28;25;53;21;12;28;42;31;26
04/05/2019 21:00;39;43;51;46;30;32;49;24;13;18;39;38;33
04/05/2019 22:00;43;50;57;53;27;38;41;30;12;29;42;46;31
04/05/2019 23:00;30;43;52;56;32;38;33;25;12;11;43;27;34
04/05/2019 24:00;25;48;57;51;25;40;34;28;13;7;28;25;35
05/05/2019 01:00;18;48;55;55;26;26;24;16;18;13;22;27;22
05/05/2019 02:00;22;41;53;52;25;23;28;15;33;18;27;25;23
05/05/2019 03:00;40;41;51;50;27;27;29;14;22;15;27;22;23
05/05/2019 04:00;40;41;46;47;26;26;37;14;11;10;23;21;23
05/05/2019 05:00;29;40;45;42;38;29;38;12;6;14;20;20;16
05/05/2019 06:00;24;40;44;39;31;21;33;14;5;19;19;19;15
05/05/2019 07:00;32;38;44;33;15;23;37;12;6;15;19;22;16
05/05/2019 08:00;22;41;53;44;13;9;42;12;23;22;16;17;8
05/05/2019 09:00;7;53;59;58;12;12;52;12;10;31;14;16;14
05/05/2019 10:00;16;55;59;58;14;24;59;13;19;28;14;18;28
05/05/2019 11:00;31;60;63;61;25;28;61;13;12;30;15;23;22
05/05/2019 12:00;41;59;62;62;32;36;63;15;14;20;16;25;28
05/05/2019 13:00;40;59;63;62;37;33;64;20;14;29;15;30;22
05/05/2019 14:00;41;60;64;64;46;20;64;17;32;27;17;33;10
05/05/2019 15:00;30;58;65;65;49;21;65;15;24;37;21;34;9
05/05/2019 16:00;36;59;63;65;43;17;65;15;19;36;18;89;11
05/05/2019 17:00;28;57;62;63;37;11;65;12;4;56;17;100;6
05/05/2019 18:00;30;58;62;64;31;16;64;11;14;38;18;31;16
05/05/2019 19:00;28;60;59;61;34;27;62;11;8;38;15;26;28
05/05/2019 20:00;34;65;60;59;30;26;61;9;7;37;15;24;18
05/05/2019 21:00;30;60;58;58;21;32;60;9;10;32;23;27;24
05/05/2019 22:00;47;54;56;55;22;41;58;8;9;54;19;27;48
05/05/2019 23:00;44;52;56;54;26;38;47;10;5;25;23;20;38
05/05/2019 24:00;19;53;57;52;24;38;34;10;15;14;16;24;32
06/05/2019 01:00;37;50;55;45;26;25;33;16;12;26;24;26;26
06/05/2019 02:00;55;46;53;24;33;31;38;23;6;21;60;26;17
06/05/2019 03:00;57;53;53;28;34;32;21;32;24;21;31;23;20
06/05/2019 04:00;44;52;53;28;42;36;20;30;25;12;23;25;32
06/05/2019 05:00;29;50;54;38;45;32;15;17;13;15;23;27;35
06/05/2019 06:00;38;56;51;29;53;54;20;20;23;20;26;32;38
06/05/2019 07:00;35;69;45;26;65;66;20;31;42;35;39;52;51
06/05/2019 08:00;42;72;40;36;63;62;34;32;55;39;35;54;40
06/05/2019 09:00;37;72;41;50;61;70;50;18;46;38;35;55;42
06/05/2019 10:00;35;91;45;53;55;56;57;18;30;47;24;69;34
06/05/2019 11:00;34;79;41;55;52;33;61;19;22;30;24;60;21
06/05/2019 12:00;44;73;46;53;63;31;62;17;18;24;18;55;27
06/05/2019 13:00;55;70;51;57;54;26;64;21;24;29;27;61;27
06/05/2019 14:00;52;70;56;62;54;32;63;16;38;33;22;61;37
06/05/2019 15:00;51;64;58;65;52;28;65;17;21;27;24;56;26
06/05/2019 16:00;51;61;55;63;50;27;68;16;20;20;26;55;23
06/05/2019 17:00;51;56;56;62;51;22;67;18;18;20;22;46;22
06/05/2019 18:00;55;58;59;61;52;28;64;18;24;24;23;50;25
06/05/2019 19:00;55;58;60;63;50;31;66;15;20;32;24;38;30
06/05/2019 20:00;59;59;61;62;49;19;65;18;19;33;21;42;17
06/05/2019 21:00;59;61;62;56;45;29;64;16;22;35;24;36;26
06/05/2019 22:00;67;62;61;53;48;33;54;16;22;28;21;29;32
06/05/2019 23:00;60;57;57;53;45;32;41;17;14;25;18;24;26
06/05/2019 24:00;51;56;55;54;38;33;35;17;14;17;18;22;32
07/05/2019 01:00;29;60;56;55;41;34;30;17;17;22;17;31;30
07/05/2019 02:00;34;58;56;55;73;37;37;16;27;15;17;28;33
07/05/2019 03:00;53;59;59;58;54;17;46;16;22;10;16;24;16
07/05/2019 04:00;58;57;56;52;51;24;46;15;25;12;17;22;14
07/05/2019 05:00;56;53;54;39;55;25;46;17;22;11;18;26;20
07/05/2019 06:00;67;46;46;27;58;33;42;17;26;16;31;33;23
07/05/2019 07:00;72;42;42;38;64;51;36;25;41;29;41;63;31
07/05/2019 08:00;75;57;47;39;71;57;36;30;51;23;42;53;38
07/05/2019 09:00;66;50;46;48;68;60;49;27;51;31;25;56;43
07/05/2019 10:00;69;79;44;53;70;53;47;25;47;31;34;56;36
07/05/2019 11:00;67;59;48;57;61;44;50;28;45;31;26;47;31
07/05/2019 12:00;64;54;53;56;56;41;50;23;30;21;23;35;43
07/05/2019 13:00;64;64;54;57;52;33;52;24;33;43;30;32;29
07/05/2019 14:00;55;69;49;57;50;34;55;23;33;43;42;37;34
07/05/2019 15:00;51;75;41;55;39;40;55;25;33;33;35;61;29
07/05/2019 16:00;63;81;53;56;50;39;64;29;29;50;34;61;41
07/05/2019 17:00;63;80;65;68;50;46;73;24;33;57;39;54;45
07/05/2019 18:00;58;65;62;63;55;47;67;23;36;60;40;56;38
07/05/2019 19:00;50;65;62;58;54;45;66;22;33;61;29;49;27
07/05/2019 20:00;29;61;62;58;51;32;65;21;23;36;21;40;32
07/05/2019 21:00;24;69;62;59;47;38;63;14;9;51;21;35;36
07/05/2019 22:00;32;59;62;59;41;36;63;12;18;44;18;30;34
07/05/2019 23:00;30;58;60;56;40;35;60;11;17;36;26;21;32
07/05/2019 24:00;38;57;60;55;38;37;57;11;9;16;19;20;47
08/05/2019 01:00;30;56;58;55;27;23;54;12;12;24;20;21;23
08/05/2019 02:00;51;55;57;58;22;24;40;15;19;19;26;23;23
08/05/2019 03:00;48;56;55;56;33;23;31;17;23;15;25;25;22
08/05/2019 04:00;47;53;54;55;34;24;34;16;29;17;25;22;21
08/05/2019 05:00;39;51;54;53;32;24;48;15;21;23;24;22;21
08/05/2019 06:00;31;47;50;52;27;35;51;14;29;20;23;23;20
08/05/2019 07:00;45;55;50;50;34;44;52;14;21;24;23;32;22
